evolution$generation,evolution$evaluated,yt,tdq,twq,tcq,yp,pwm,pet,ai,tcov,bgr,ts,ps,ndvism,ndvif,ndvisp,ndviw,wavai,e,md,mcw,mds,g,subsample,objective$npredictors,objective$error,evolution$samples,error,npredictors
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.11741965920418089,6.0,6.653880731332557,4.939132071598536,1.9366325952871217,0.8902695110472968,8.0,1.0558935695836493,33,"[1.0446812878292566,1.0541062848771792,1.0593072817164766,1.0640804775391124,1.060541714066013,1.0621846244454611,1.0459591542660556,1.0665251346795142,1.0542538914172817,1.0480325758655766,1.0394222230951446,1.0728154720706349,1.0477563336504614,1.0650442024642905,1.0684814215114284,1.0668898330457466,1.0702111952420506,1.0497009232618069,1.0641724435363222,1.0573733946927957,1.0558935695836493,1.0538842876592132,1.039525001750136,1.0790950949872655,1.0629025012002233,1.0532805638938243,1.044102665200616,1.0716469106260118,1.0527787128508705,1.0410369762254306,1.0557104622331142,1.0479045106380802,1.060769289554795]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08195808830199218,6.0,7.088701984067865,7.911140513342661,2.184975928675266,0.9382685898992296,4.0,1.0849344798898612,2,"[1.083768389046516,1.0861005707332065]","[4.0,4.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680127943330439,3.0,10.0,2.1261899642184243,8.933222677230892,0.9762575537879905,2.0,1.1666988554556255,13,"[1.1730919936290518,1.1666988554556255,1.1690399829646925,1.1614729505485284,1.1710957445812484,1.1638734418932668,1.1756445030978557,1.1594127844252047,1.1548997662390217,1.1628397572490388,1.1712189516711864,1.1662747629300494,1.1709098799737612]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1179565280191225,6.0,6.035596700968213,4.384316367343578,0.33964485940162104,0.8579187852180228,5.0,1.0691809168800572,18,"[1.0656712880508148,1.052628540370557,1.0668838991486242,1.0484314073138188,1.0445929844853867,1.0710851555832694,1.0692061214642234,1.0574168866843427,1.0791955753602047,1.1000417181370699,1.0726699225016318,1.069155712295891,1.0740081903242802,1.079667944277984,1.0682875366698974,1.082030422964495,1.0672466063105823,1.0869346588275675]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23006967612856996,6.0,7.124227998211355,2.8766725218064164,10.0,0.9770266163244644,3.0,1.1251848053200746,3,"[1.1239979275623344,1.1419818792236203,1.1251848053200746]","[3.0,3.0,3.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06320860501309063,6.0,7.830789104364625,4.236390852423592,2.6911461468840403,0.9000298450623133,4.0,1.074387658524888,1,"[1.074387658524888]","[4.0]"
15000,15000,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04869500042260622,6.0,7.08682571906483,8.51829009140034,0.21769254306977281,0.8577570937062686,8.0,1.0391278078160244,6,"[1.027324879761435,1.0523388912100244,1.0415337422609459,1.0303132909454207,1.0367218733711032,1.0450257604201285]","[8.0,8.0,8.0,8.0,8.0,8.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260913977880231,5.0,6.699419995292343,2.6240283198097774,10.0,0.9968783873909359,1.0,1.303535787741084,10,"[1.3008454570933272,1.3016675168642113,1.3049017921942727,1.3072435111576541,1.3111338450000676,1.3031066613730709,1.305515832771757,1.303794014503348,1.30327756097882,1.3022731082163053]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04957270001358479,5.0,2.657428926430726,9.439093388484647,6.645638216078099,0.9368667367144146,3.0,1.1455011931870556,25,"[1.1444002681711805,1.1424294719439907,1.1492914247478478,1.1414224200331506,1.1543033770338205,1.1458351794820447,1.149235438286647,1.1455011931870556,1.149284006574939,1.1470978649134682,1.1442357786481545,1.1438781031211789,1.1449922314337388,1.1400635457075379,1.1551377892974255,1.1462453044983871,1.1440580344023892,1.1458566654829974,1.141848379709805,1.1461780579097631,1.1492498082488773,1.1452562844167011,1.1421902603472422,1.1493736900662257,1.1446248351202983]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]"
15000,15000,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.13296289456247046,6.0,8.21655428024082,5.100409548802371,3.5605533600185897,0.8526593504385243,10.0,1.0487274369639648,28,"[1.0426365593361022,1.0445173416317897,1.057690102167264,1.0614787146178135,1.0318914200326588,1.0670668505663472,1.0332309514660873,1.0430209068063092,1.0410965015485418,1.0618849339889322,1.0612944064319894,1.048959124451672,1.044568810365978,1.0593973493665567,1.0661851614209052,1.0450242126895108,1.0484957494762575,1.0689415943415428,1.0354623751471719,1.044739751151675,1.0463099444565904,1.0671235000175263,1.0747104287168834,1.0578046671395662,1.04991673097474,1.0441293816359447,1.0593660985612297,1.0329925161062155]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2517483667149403,5.0,6.636839167628791,3.1500266103034558,9.697698315115586,0.99899975388635,1.0,1.301282701843713,2,"[1.3000265446474117,1.302538859040014]","[1.0,1.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10510091674739422,6.0,7.109220934579214,9.30739497760883,0.10471864633358391,0.8240887766964037,9.0,1.0427523978843125,14,"[1.0313254842066208,1.0253374107527196,1.0457202973442168,1.0382243415655914,1.0564067513742155,1.021489244414339,1.0449635663593562,1.0546422656993732,1.0418496399111692,1.0447738366952721,1.052975300186987,1.0385013960067904,1.0436551558574558,1.0394831523204209]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09952749292787687,6.0,5.336547839335884,6.022503051952422,0.0,0.805737155293749,5.0,1.0582141031301266,2,"[1.0475951067777662,1.0688330994824873]","[5.0,5.0]"
15000,15000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642805592469764,5.0,6.6866186525467,2.538819429696618,10.0,0.9967383014435528,1.0,1.3026113093113483,5,"[1.3018687104561186,1.3026113093113483,1.3066019507370892,1.3009624002842204,1.3081116912873691]","[1.0,1.0,1.0,1.0,1.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.060687223554694775,6.0,7.9979486610505806,6.316867621735694,1.5818884716695019,0.8517951514449065,5.0,1.0587948091260224,7,"[1.0561264833876982,1.0495000263349654,1.065224552210822,1.0722883569938262,1.0603457633900262,1.0549380774898889,1.0587948091260224]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]"
15000,15000,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1477125426218048,6.0,7.056062916406985,6.25356208811756,0.0,0.9190898669302717,8.0,1.0234371584618742,1,"[1.0234371584618742]","[8.0]"
15000,15000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06858409596172488,6.0,7.65884869517248,6.708040690803813,2.3074425765574365,0.9156351992804326,4.0,1.0870920446085441,7,"[1.0720330809088812,1.0888784766563737,1.0870920446085441,1.0829159289689254,1.0866264000548294,1.1083781825665642,1.1009580098138807]","[4.0,4.0,4.0,4.0,4.0,4.0,4.0]"
15000,15000,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11886679042944538,6.0,6.567146134614414,4.877612084690568,2.083170213640973,0.871346480408384,8.0,1.0497844364039493,22,"[1.0401220399658684,1.0384833592682206,1.0516930457003413,1.0499707535042426,1.0469608425639765,1.0415948682208112,1.0523459512811093,1.0460960847682563,1.0565763461171707,1.0599078437303775,1.04840553258007,1.049598119303656,1.0640309827934704,1.0324164043673305,1.0532443856113027,1.0451437398798629,1.0519273098250717,1.0525613296174419,1.0730705622486112,1.065680020633843,1.0489187698815514,1.044015351203464]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
15000,15000,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10589632029961975,6.0,7.246195274333008,6.270563414717893,1.9982379391993499,0.9107346738752663,8.0,1.0483528256456385,18,"[1.0397091207052838,1.0494340379152778,1.0558568911670112,1.0408964674654593,1.0453352424701108,1.0725672424432788,1.0434150158925548,1.0497099228300744,1.0472716133759994,1.0427164148527779,1.0636312264581145,1.0400950977052705,1.0386353043059406,1.0642987955630345,1.0526951861609946,1.0418513396958446,1.0677429015618327,1.0577408494806808]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]"
